,Dem,T_DryBulb,T_DewPnt,fest,dlf,dfnl,D_cf,med,des,der,med_d,des_d,d_s,d,j,l,m,s,v,w,d_cf,j_cf,l_cf,m_cf,s_cf,v_cf,w_cf
2015-05-07 10:00:00,0.5954556783251641,70,41,0,0,0,,0.6087064883276564,0.03852996475067613,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 11:00:00,0.6052587854116475,74,39,0,0,0,,0.6038049347844148,0.036397126097520126,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 12:00:00,0.6097864916507435,77,36,0,0,0,,0.595123369610368,0.03545703521426423,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 13:00:00,0.6180942095206446,77,37,0,0,0,,0.5942486084572568,0.034824198693015986,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 14:00:00,0.6205449862922655,78,35,0,0,0,,0.5898895073523304,0.035354874816662496,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 15:00:00,0.6217911439727507,80,36,0,0,0,,0.6013126194234444,0.03877884189481295,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 16:00:00,0.6254050012461577,80,36,0,0,0,,0.6354275567001745,0.049216692379167634,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 17:00:00,0.6235773033147795,78,35,0,0,0,,0.6668189748276149,0.06340752000537664,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 18:00:00,0.6130265016200049,79,35,0,0,0,,0.6573481764559276,0.06430841392482783,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 19:00:00,0.6080834094874138,76,35,0,0,0,,0.6379081166403588,0.0556857691800396,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 20:00:00,0.6210434493644595,72,37,0,0,0,,0.6198659134335798,0.04961285232938424,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 21:00:00,0.5854864168812827,68,39,0,0,0,,0.58041953975243,0.04715518588186267,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 22:00:00,0.5224723768380826,66,40,0,0,0,,0.5314857522638531,0.045429887288879166,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07 23:00:00,0.46618758826950235,63,41,0,0,0,,0.48369614521890836,0.045421476559618826,,13.35536263188502,1.024900755510615,j,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08 00:00:00,0.4276397773531611,61,42,0,0,0,,0.44689291351665694,0.0477914498640904,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 01:00:00,0.40537509346182604,59,42,0,0,0,,0.4262690039046274,0.04860171947156414,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 02:00:00,0.39237351499543077,57,42,0,0,0,,0.4174613275733156,0.04947179125705876,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 03:00:00,0.3884273490072277,57,42,0,0,0,,0.4175228877627316,0.05059932243690784,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 04:00:00,0.39860430339785663,56,42,0,0,0,,0.43105694940599815,0.05223723125656417,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 05:00:00,0.43187671346681067,55,43,0,0,0,,0.47059067874054994,0.0552769873704342,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 06:00:00,0.49613691119049597,55,43,0,0,0,,0.5433890296585527,0.061013914372772746,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 07:00:00,0.5479770706986791,58,44,0,0,0,,0.5853185386724267,0.060729846585001766,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 08:00:00,0.5705325247154607,63,45,0,0,0,,0.5989110451109081,0.05549000160677517,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 09:00:00,0.5871894990446125,67,46,0,0,0,,0.6085287239345352,0.05158667189253105,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 10:00:00,0.5974495306139403,68,47,0,0,0,,0.6092002575392539,0.049349108130912964,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 11:00:00,0.6036387804270167,70,47,0,0,0,,0.6040050261693113,0.04727962683541242,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 12:00:00,0.6044695522140068,71,48,0,0,0,,0.5969449198305226,0.046441424066439176,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 13:00:00,0.6069618675749772,73,48,0,0,0,,0.592654336628728,0.045930159529387345,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 14:00:00,0.602932624408075,72,46,0,0,0,,0.586678678242087,0.04613918519664144,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 15:00:00,0.5990695355985711,71,46,0,0,0,,0.5861302650162001,0.04795879532846344,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 16:00:00,0.5970756833097948,71,45,0,0,0,,0.6129761360804187,0.054951139339799254,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 17:00:00,0.5915925895156601,69,46,0,0,0,,0.6501953559857108,0.0656026985493748,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 18:00:00,0.5795463986043033,67,46,0,0,0,,0.6418958212179114,0.0637846607412632,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 19:00:00,0.5744371521143142,64,46,0,0,0,,0.6215211431419789,0.05247563888609482,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 20:00:00,0.5850294923984382,60,45,0,0,0,,0.6048776688543657,0.044764791652985865,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 21:00:00,0.5567001744620753,58,45,0,0,0,,0.5739591467973748,0.04300865905330981,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 22:00:00,0.507476946082911,56,46,0,0,0,,0.5304606214172967,0.0419577547227015,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-08 23:00:00,0.45663371271911607,53,45,0,0,0,,0.48445808756334635,0.04164754785305649,,13.164432769793137,1.169742429670336,v,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05-09 00:00:00,0.41870898064301737,52,44,0,0,0,,0.4551399019689292,0.041859279377095354,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 01:00:00,0.3969842984132259,51,43,0,0,0,,0.43910692032898563,0.042168807857792756,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 02:00:00,0.3838581041787821,49,44,0,0,0,,0.4317710808340949,0.042405749010449446,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 03:00:00,0.37783500872310377,50,45,0,0,0,,0.4299866245742294,0.042732347219179796,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 04:00:00,0.3803273240840741,49,44,0,0,0,,0.4367823377918086,0.0430072003535046,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 05:00:00,0.3920412062806347,49,45,0,0,0,,0.4553642934285952,0.04380788299723166,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 06:00:00,0.41497050760156184,49,45,0,0,0,,0.4872077760239263,0.04549663688214088,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 07:00:00,0.4547644761983883,49,46,0,0,0,,0.5186267342361054,0.045296841428813336,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 08:00:00,0.4917753593087979,49,45,0,0,0,,0.5437795962449116,0.045005098848290015,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 09:00:00,0.5125031153942012,51,46,0,0,0,,0.5539506521558528,0.04565970641049296,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 10:00:00,0.5178615934202875,53,47,0,0,0,,0.5560381324250229,0.04679655667475761,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 11:00:00,0.5189831353327241,57,49,0,0,0,,0.5548522056990944,0.0479515860271101,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 12:00:00,0.5187754423859766,62,52,0,0,0,,0.5492255130015785,0.04881649569773368,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 13:00:00,0.5174046689374429,66,53,0,0,0,,0.5380488909196643,0.04944542129242767,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 14:00:00,0.518816980975326,68,54,0,0,0,,0.5326000249231536,0.05007562218740557,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 15:00:00,0.5226800697848301,69,54,0,0,0,,0.5440724432998255,0.052280329092710597,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 16:00:00,0.5294508598487996,69,54,0,0,0,,0.5817067790977818,0.061160589422599554,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 17:00:00,0.5397939685968265,70,55,0,0,0,,0.6146870898064302,0.07137414321992686,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 18:00:00,0.5422447453684472,71,56,0,0,0,,0.6116557281714713,0.06754020055123078,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 19:00:00,0.5466893744288444,69,56,0,0,0,,0.5941679820553294,0.05679773243016315,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 20:00:00,0.5639278890088892,67,57,0,0,0,,0.5757692531361635,0.04933173395468808,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 21:00:00,0.5435739802276315,65,58,0,0,0,,0.5493063055578633,0.0479358243636352,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 22:00:00,0.503780011630805,64,58,0,0,0,,0.5134585029492399,0.047784946521762024,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-09 23:00:00,0.45929218243748443,63,58,0,0,0,,0.4774445459832184,0.04783011671413567,,12.313325579463323,1.1074471597032634,s,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-10 00:00:00,0.4248151532773947,63,59,0,0,0,,0.4503018193902135,0.048290503879190906,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 01:00:00,0.40267508515410816,62,59,0,0,0,,0.43421907452022934,0.04826100585482921,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 02:00:00,0.3899642768131594,62,59,0,0,0,,0.4258657265099277,0.04861286533599154,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 03:00:00,0.3837750270000831,62,59,0,0,0,,0.4215636578881781,0.049243957582605205,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 04:00:00,0.38431502866162665,62,59,0,0,0,,0.42396240757663867,0.049812863138958996,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 05:00:00,0.3890919664368198,62,59,0,0,0,,0.43623344687214427,0.05084537723068715,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 06:00:00,0.40450278308548643,63,60,0,0,0,,0.45676154772783917,0.052455303205085166,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 07:00:00,0.44197059067874056,64,61,0,0,0,,0.48539733737642266,0.05233888280178997,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 08:00:00,0.4854199551383235,66,60,0,0,0,,0.5161304519398522,0.05255102317434888,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 09:00:00,0.5179446705989864,69,61,0,0,0,,0.5386739220736063,0.05203237627267306,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 10:00:00,0.5386724266843897,74,60,0,0,0,,0.5435532109329567,0.05185674383533356,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 11:00:00,0.5525878541164742,76,61,0,0,0,,0.5403458295256293,0.05198766120210375,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 12:00:00,0.561684805184016,80,60,0,0,0,,0.5396101811082497,0.05223768393835991,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 13:00:00,0.5707817562515577,82,60,0,0,0,,0.5363613857273406,0.05241423214003825,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 14:00:00,0.580751017695439,85,59,0,0,0,,0.5342567500207693,0.05331866722812834,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 15:00:00,0.5927141314280967,86,59,0,0,0,,0.5403679072858686,0.05479790130057346,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 16:00:00,0.6085403339702584,85,58,0,0,0,,0.5772364168812827,0.06400362284071505,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 17:00:00,0.6227880701171388,85,58,0,0,0,,0.6240973664534353,0.07162846950228532,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 18:00:00,0.6267757746946914,84,58,0,0,0,,0.6304739345351832,0.06538310077810089,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 19:00:00,0.6307219406828944,80,61,0,0,0,,0.6169551798620919,0.05191428180218273,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 20:00:00,0.6502450776771621,77,62,0,0,0,,0.5904984630721941,0.04472998293717686,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 21:00:00,0.6222065298662457,73,62,0,0,0,,0.5513430256708483,0.0437840140732112,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 22:00:00,0.5657555869402675,71,63,0,0,0,,0.5069228213009886,0.04441458957392099,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10 23:00:00,0.5100108000332308,70,63,0,0,0,,0.4666189457506023,0.04444841913954228,,12.414074540998588,1.176998709306865,d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 00:00:00,0.4702168314364044,69,62,0,0,0,,0.43982944255213097,0.02748342348737782,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 01:00:00,0.4469136828113317,68,62,0,0,0,,0.42543619672675914,0.02730064593544722,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 02:00:00,0.43328902550469384,67,62,0,0,0,,0.4207685262108499,0.027786039834832583,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 03:00:00,0.42880285785494726,66,62,0,0,0,,0.4237246822297914,0.02860293658927345,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 04:00:00,0.4393121209603722,66,62,0,0,0,,0.4415112569577137,0.02984194916003647,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 05:00:00,0.4761153111240342,65,62,0,0,0,,0.4909275359308798,0.0318091791277543,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 06:00:00,0.5462739885353494,65,62,0,0,0,,0.5645810625571155,0.03564603802198679,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 07:00:00,0.6084987953809089,67,62,0,0,0,,0.6069845268754672,0.03513044381826768,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 08:00:00,0.642435822879455,69,63,0,0,0,,0.6123700880618095,0.03408526213421492,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 09:00:00,0.6671097449530614,72,62,0,0,0,,0.617162457422946,0.03537944728642446,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 10:00:00,0.6862590346431835,74,62,0,0,0,,0.6159965107584946,0.036595931631545696,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 11:00:00,0.6929882861178034,72,60,0,0,0,,0.6168889258120794,0.037986749067268975,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 12:00:00,0.6920328985627648,75,60,0,0,0,,0.616062827116391,0.038925361592310796,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 13:00:00,0.6922405915095123,74,59,0,0,0,,0.6124425105923403,0.038701235467653916,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 14:00:00,0.6877128852704162,72,58,0,0,0,,0.607790105508017,0.0381746525703551,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 15:00:00,0.6841821051757082,72,58,0,0,0,,0.6108076140234278,0.039979457803277024,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 16:00:00,0.6826451773697765,72,57,0,0,0,,0.6228588934119798,0.05033751183208899,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 17:00:00,0.6767051590927972,69,56,0,0,0,,0.6640980518401596,0.0609418012414694,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 18:00:00,0.6635789648583534,68,56,0,0,0,,0.6788173132840408,0.05729837106417676,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 19:00:00,0.6562681731328404,66,56,0,0,0,,0.6662198845227216,0.047559211620845004,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 20:00:00,0.6580543324748691,63,55,0,0,0,,0.641029180859018,0.041300129954516034,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 21:00:00,0.6142311207111406,61,56,0,0,0,,0.5964465813740965,0.04024402984126527,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 22:00:00,0.54789399351998,60,55,0,0,0,,0.5393041663205118,0.039784446416227644,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-11 23:00:00,0.48932458253717703,60,55,0,0,0,,0.49089139735814574,0.039710497559655084,,13.592675438232117,0.8386498770343461,l,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-12 00:00:00,0.4511090803356318,59,55,0,0,0,,0.45967757746946913,0.044525873629618906,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 01:00:00,0.42959209105258783,58,55,0,0,0,,0.44379471629143474,0.044849225152561255,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 02:00:00,0.4177535930879787,58,56,0,0,0,,0.4370867948824458,0.0452693142332782,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 03:00:00,0.41364127274237766,58,56,0,0,0,,0.43852166237434576,0.04564981244112183,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 04:00:00,0.4247736146880452,58,56,0,0,0,,0.4553393079671014,0.04668089820790765,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 05:00:00,0.4623244994599983,58,56,0,0,0,,0.5042133629641937,0.047890520225227134,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 06:00:00,0.5306554789399353,58,55,0,0,0,,0.5792193860596494,0.05037066981978435,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 07:00:00,0.5841987206114481,58,56,0,0,0,,0.6182314737891501,0.04788064846980562,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 08:00:00,0.6053418625903464,59,57,0,0,0,,0.6211789067043283,0.044645419370877355,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 09:00:00,0.6204619091135665,61,58,0,0,0,,0.618821072526377,0.043415675804328716,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 10:00:00,0.6408573564841737,65,60,0,0,0,,0.6237844977984548,0.04286359733267424,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 11:00:00,0.660837417961286,70,60,0,0,0,,0.6204055620171138,0.04305520657490669,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 12:00:00,0.6779928553626319,75,60,0,0,0,,0.6125151408158179,0.04329687414563312,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 13:00:00,0.6929882861178034,78,60,0,0,0,,0.6091006064634045,0.04338041914952542,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 14:00:00,0.69747445376755,78,59,0,0,0,,0.6006383235025339,0.044349303546950915,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 15:00:00,0.6955636786574728,77,57,0,0,0,,0.6011256957713715,0.046355539372371454,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 16:00:00,0.6981806097864917,80,55,0,0,0,,0.6415012046190911,0.055891653510605474,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 17:00:00,0.6936529035473955,78,51,0,0,0,,0.6820428678242088,0.06567415737363903,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 18:00:00,0.678823627149622,78,51,0,0,0,,0.6789702999086151,0.060337133678533855,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 19:00:00,0.6680651325081001,73,53,0,0,0,,0.663584801030157,0.04834365129332573,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 20:00:00,0.6685635955802941,72,52,0,0,0,,0.639894512752347,0.04033995053126761,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 21:00:00,0.624283459333721,69,51,0,0,0,,0.5971289150120461,0.03808474786741766,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 22:00:00,0.5508432333637949,66,48,0,0,0,,0.5424617014206198,0.036831363855321396,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-12 23:00:00,0.4844645675832849,63,44,0,0,0,,0.49530171554374014,0.036332806900999916,,13.660864334967183,1.0422188496162632,m,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-13 00:00:00,0.44217828362548806,61,42,0,0,0,,0.46656143557364793,0.036445102216590065,,13.895887887347344,0.977012690780489,w,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05-13 01:00:00,0.4182935947495223,59,41,0,0,0,,0.45227216083741795,0.03698516761721146,,13.895887887347344,0.977012690780489,w,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05-13 02:00:00,0.4044197059067874,58,40,0,0,0,,0.4437152114314198,0.037506481825621406,,13.895887887347344,0.977012690780489,w,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05-13 03:00:00,0.3993935365954972,57,40,0,0,0,,0.44404752014621585,0.03830140344444475,,13.895887887347344,0.977012690780489,w,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05-13 04:00:00,0.40869818060978647,56,40,0,0,0,,0.459915261277727,0.03901177331600815,,13.895887887347344,0.977012690780489,w,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05-13 05:00:00,0.4406828944089059,55,41,0,0,0,,0.5073523303148625,0.04034034340300542,,13.895887887347344,0.977012690780489,w,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05-13 06:00:00,0.5061477112237268,55,41,0,0,0,,0.5773739303813242,0.04375991882454401,,13.895887887347344,0.977012690780489,w,0,0,0,0,0,0,1,0,0,0,0,0,0,0
